1:rule 1: DeltaProc_start
13675:rule 5983: ZZstarttest5
13677:rule 5984: ZZstarttest13
13679:rule 5985: ZZtest_string_s_1_1_ZZstring153
13684:rule 5986: ZZstarttest1
13686:rule 5987: ZZstarttest1
13688:rule 5988: ZZstartloop7
13690:rule 5989: ZZstarttest9
13692:rule 5990: get_input
13693:rule 5991: ZZfence_null
13695:rule 5992: ZZstarttest1
13698:rule 5993: ZZget_parmINT
13700:rule 5994: ZZfence_null
13702:rule 5995: ZZstarttest1
13705:rule 5996: ZZfence_null
13707:rule 5997: ZZstarttest1
13709:rule 5998: count_cumulative_chars
13710:rule 5999: ZZget_parm_ptr2
13712:rule 6000: ZZget_parmINT
13714:rule 6001: ZZpush_ptr_init2
13716:rule 6002: ZZfence_null
13718:rule 6003: ZZstartloop1
13720:rule 6004: ZZlpta_load_move_storepr_1
13722:rule 6005: ZZlpta_load_move_storepr_1
13727:rule 6006: ZZstarttest2
13730:rule 6007: ZZget_parmPTR
13732:rule 6008: ZZget_parmINT
13734:rule 6009: ZZfence_null
13736:rule 6010: ZZstarttest1
13738:rule 6011: ZZlpta_load__setscan_r__1
13740:rule 6012: ZZlpta_loadp__test_ptr
13742:rule 6013: ZZstarttest2
13744:rule 6014: ZZstarttest3
13748:rule 6015: ZZstarttest2
13751:rule 6016: ZZget_parmINT
13753:rule 6017: ZZfence_null
13755:rule 6018: ZZstarttest1
13758:rule 6019: ZZstartloop3
13760:rule 6020: ZZstarttest5
13763:rule 6021: ZZfence_null
13765:rule 6022: ZZstarttest1
13767:rule 6023: ZZstarttest2
13769:rule 6024: ZZbspush_ca_boa__3
13772:rule 6025: ZZfence_null
13774:rule 6026: ZZstarttest1
13776:rule 6027: ZZlpta_loadp__test_ptr
13778:rule 6028: ZZstartloop2
13780:rule 6029: ZZstarttest4
13782:rule 6030: ZZstarttest6
13785:rule 6031: ZZstarttest10
13788:rule 6032: ZZstarttest16
13790:rule 6033: ZZstarttest17
13792:rule 6034: ZZstarttest20
13794:rule 6035: ZZbspush_ca_boa__21
13797:rule 6036: ZZstarttest22
13800:rule 6037: ZZstarttest23
13802:rule 6038: ZZstarttest24
13804:rule 6039: ZZlpta_load_vvg__setscan_0001r__1
13809:rule 6040: ZZstarttest4
13812:rule 6041: ZZfence_null
13814:rule 6042: ZZstarttest1
13816:rule 6043: ZZstarttest5
13818:rule 6044: ZZlpta_load_vvg__setscan_0091l__1
13820:rule 6045: ZZlpta_loadp__test_ptr
13822:rule 6046: ZZinsert_2ptv0
13825:rule 6047: ZZstarttest5
13827:rule 6048: ZZstarttest6
13829:rule 6049: ZZstarttest7
13832:rule 6050: ZZstarttest6
13835:rule 6051: ZZstarttest10
13837:rule 6052: ZZstarttest10
13839:rule 6053: ZZlptarpta_loadpn__comp_vvg0204_0360
13843:rule 6054: DeltaProc_process_remaining
13844:rule 6055: ZZfence_null
13846:rule 6056: ZZstarttest1
13849:rule 6057: ZZget_parmINT
13851:rule 6058: ZZfence_null
13853:rule 6059: ZZstarttest1
13855:rule 6060: ZZlpta_load_vvg__setscan_0001r__1
13857:rule 6061: ZZlpta_loadp__test_ptr
13859:rule 6062: ZZstartloop7
13861:rule 6063: ZZstarttest9
13863:rule 6064: get_input
13864:rule 6065: ZZfence_null
13866:rule 6066: ZZstarttest1
13869:rule 6067: ZZget_parmINT
13871:rule 6068: ZZfence_null
13873:rule 6069: ZZstarttest1
13876:rule 6070: ZZfence_null
13878:rule 6071: ZZstarttest1
13880:rule 6072: count_cumulative_chars
13881:rule 6073: ZZget_parm_ptr2
13883:rule 6074: ZZget_parmINT
13885:rule 6075: ZZpush_ptr_init2
13887:rule 6076: ZZfence_null
13889:rule 6077: ZZstartloop1
13891:rule 6078: ZZlpta_load_move_storepr_1
13893:rule 6079: ZZlpta_load_move_storepr_1
13898:rule 6080: ZZstarttest2
13901:rule 6081: ZZget_parmPTR
13903:rule 6082: ZZget_parmINT
13905:rule 6083: ZZfence_null
13907:rule 6084: ZZstarttest1
13909:rule 6085: ZZlpta_load__setscan_r__1
13911:rule 6086: ZZlpta_loadp__test_ptr
13913:rule 6087: ZZstarttest2
13915:rule 6088: ZZstarttest3
13919:rule 6089: ZZstarttest2
13922:rule 6090: ZZget_parmINT
13924:rule 6091: ZZfence_null
13926:rule 6092: ZZstarttest1
13929:rule 6093: ZZstartloop3
13931:rule 6094: ZZstarttest5
13934:rule 6095: ZZfence_null
13936:rule 6096: ZZstarttest1
13938:rule 6097: ZZstarttest2
13940:rule 6098: ZZbspush_ca_boa__3
13943:rule 6099: ZZfence_null
13945:rule 6100: ZZstarttest1
13947:rule 6101: ZZlpta_loadp__test_ptr
13949:rule 6102: ZZstartloop2
13951:rule 6103: ZZstarttest4
13953:rule 6104: ZZstarttest4
13955:rule 6105: ZZbspush_ca_boa__5
13958:rule 6106: ZZstarttest6
13961:rule 6107: ZZstarttest10
13963:rule 6108: ZZstarttest11
13965:rule 6109: ZZstarttest13
13969:rule 6110: ZZstarttest4
13972:rule 6111: ZZfence_null
13974:rule 6112: ZZstarttest1
13976:rule 6113: ZZstarttest5
13978:rule 6114: ZZlpta_load_vvg__setscan_0091l__1
13980:rule 6115: ZZlpta_loadp__test_ptr
13982:rule 6116: ZZinsert_2ptv0
13985:rule 6117: ZZstarttest5
13987:rule 6118: ZZstarttest13
13989:rule 6119: ZZtest_string_s_1_1_ZZstring153
13993:rule 6120: ZZstarttest6
13996:rule 6121: ZZstarttest10
13998:rule 6122: ZZstarttest11
14000:rule 6123: normalize_text
14001:rule 6124: ZZget_parm_ptr2
14003:rule 6125: ZZpush_ptr_init4
14005:rule 6126: ZZfence_null
14007:rule 6127: ZZstarttest1
14009:rule 6128: ZZlpta_load__setscan_r__1
14011:rule 6129: ZZlpta_loadp__test_ptr
14013:rule 6130: ZZstartloop3
14015:rule 6131: ZZlpta_load_move_storepr_1
14017:rule 6132: ZZlpta_load_move_storepr_1
14019:rule 6133: ZZbspush_ca__5
14021:rule 6134: ZZlpta_load__setscan_r__1
14023:rule 6135: ZZstarttest6
14026:rule 6136: ZZget_parmPTR
14028:rule 6137: ZZfence_null
14030:rule 6138: ZZstarttest1
14032:rule 6139: ZZstarttest3
14034:rule 6140: ZZstarttest4
14037:rule 6141: ZZstarttest7
14040:rule 6142: ZZget_parmPTR
14042:rule 6143: ZZpush_ptr_init2
14044:rule 6144: ZZfence_null
14046:rule 6145: ZZstarttest1
14048:rule 6146: ZZlpta_load__setscan_l__1
14050:rule 6147: ZZtest_string_s_1_1_ZZstring153
14053:rule 6148: ZZstarttest8
14056:rule 6149: ZZget_parm_ptr2
14058:rule 6150: ZZfence_null
14060:rule 6151: ZZstarttest1
14062:rule 6152: ZZlpta_load__setscan_r__1
14064:rule 6153: ZZtest_string_s_1_1_ZZstring153
14067:rule 6154: ZZstarttest10
14069:rule 6155: process_annotation
14070:rule 6156: ZZget_parm_ptr2
14072:rule 6157: ZZfence_null
14074:rule 6158: ZZstarttest1
14076:rule 6159: ZZlpta_load__setscan_r__1
14078:rule 6160: ZZtest_string_s_1_1_ZZstring155
14080:rule 6161: ZZsavescptr2
14082:rule 6162: ZZbspush_ca_scan_boa__3
14084:rule 6163: ZZbspush_ca_scan__4
14088:rule 6164: ZZstarttest6
14090:rule 6165: afterslash_char
14091:rule 6166: ZZget_parm_ptr2
14093:rule 6167: ZZfence_null
14095:rule 6168: ZZstarttest1
14097:rule 6169: ZZlpta_load__setscan_r__1
14101:rule 6170: ZZstarttest8
14104:rule 6171: ZZget_parm_ptr2
14106:rule 6172: ZZfence_null
14108:rule 6173: ZZstarttest1
14110:rule 6174: ZZlpta_load__setscan_r__1
14112:rule 6175: ZZtestFldeq1_3_2
14115:rule 6176: ZZstarttest6
14117:rule 6177: ZZlpta_load__setscan_r__1
14119:rule 6178: ZZtest_string_s_1_2_ZZstring133
14122:rule 6179: ZZstarttest9
14125:rule 6180: ZZget_parm_ptr3
14127:rule 6181: ZZpush_ptr_init2
14129:rule 6182: ZZfence_null
14131:rule 6183: ZZstarttest1
14133:rule 6184: ZZlpta_load__setscan_r__1
14135:rule 6185: ZZtest_string_s_1_1_ZZstring159
14137:rule 6186: ZZstarttest7
14139:rule 6187: ZZlpta_load__setscan_r__1
14141:rule 6188: ZZtest_string_s_1_1_ZZstring160
14144:rule 6189: ZZstarttest10
14146:rule 6190: ZZlpta_load__setscan_r__1
14148:rule 6191: ZZbspush_ca_scan__11
14150:rule 6192: ZZtestFldeq1_3_1
14152:rule 6193: ZZbspush_ca_scan__11
14154:rule 6194: ZZtestFldeq1_3_1
14156:rule 6195: ZZbspush_ca_scan__11
14158:rule 6196: ZZtestFldeq1_3_1
14161:rule 6197: ZZbspush_ca_scan__13
14163:rule 6198: ZZtestFldeq1_3_2
14165:rule 6199: ZZbspush_ca_scan__13
14167:rule 6200: ZZtestFldeq1_3_2
14170:rule 6201: ZZsavescptr13
14172:rule 6202: ZZstarttest14
14174:rule 6203: ZZlprp_loadpn__comp
14176:rule 6204: ZZstarttest17
14179:rule 6205: ZZget_parm_ptr3
14181:rule 6206: ZZfence_null
14183:rule 6207: ZZstarttest1
14185:rule 6208: ZZlpta_load__setscan_r__1
14187:rule 6209: ZZtest_string_s_1_2
14190:rule 6210: ZZstarttest18
14193:rule 6211: ZZget_parm_ptr3
14195:rule 6212: ZZpush_ptr_init2
14197:rule 6213: ZZfence_null
14199:rule 6214: ZZstarttest1
14201:rule 6215: ZZlpta_load__setscan_r__1
14203:rule 6216: ZZtest_string_s_1_1_ZZstring90
14206:rule 6217: ZZstarttest19
14209:rule 6218: ZZget_parm_ptr3
14211:rule 6219: ZZfence_null
14213:rule 6220: ZZstarttest1
14215:rule 6221: ZZlpta_load__setscan_r__1
14217:rule 6222: ZZtest_string_s_1_1_ZZstring106
14220:rule 6223: ZZstarttest20
14223:rule 6224: ZZget_parm_ptr3
14225:rule 6225: ZZpush_ptr_init4
14227:rule 6226: ZZpush_ptr_init2
14229:rule 6227: ZZfence_null
14231:rule 6228: ZZstarttest1
14233:rule 6229: ZZlpta_load__setscan_r__1
14235:rule 6230: ZZtest_string_s_1_1_ZZstring77
14238:rule 6231: ZZstarttest21
14241:rule 6232: ZZget_parm_ptr3
14243:rule 6233: ZZfence_null
14245:rule 6234: ZZstarttest1
14247:rule 6235: ZZlpta_load__setscan_r__1
14249:rule 6236: ZZtest_string_s_1_1_ZZstring104
14252:rule 6237: ZZstarttest22
14255:rule 6238: ZZget_parm_ptr3
14257:rule 6239: ZZfence_null
14259:rule 6240: ZZstarttest1
14261:rule 6241: ZZlpta_load__setscan_r__1
14263:rule 6242: ZZbspush_ca_scan__2
14265:rule 6243: ZZtest_string_s_1_1_ZZstring5
14268:rule 6244: ZZtest_string_s_1_1_ZZstring140
14272:rule 6245: ZZstarttest23
14275:rule 6246: ZZget_parm_ptr3
14277:rule 6247: ZZpush_ptr_init2
14279:rule 6248: ZZfence_null
14281:rule 6249: ZZstarttest1
14283:rule 6250: ZZlpta_load__setscan_r__1
14285:rule 6251: ZZtest_string_s_1_1_ZZstring37
14287:rule 6252: ZZbspush_ca_scan__2
14289:rule 6253: ZZtest_string_s_1_1_ZZstring5
14291:rule 6254: ZZsavescptr3
14293:rule 6255: ZZsavescptr4
14295:rule 6256: ZZstarttest6
14297:rule 6257: ZZlprp_loadpn__comp
14299:rule 6258: ZZstarttest7
14301:rule 6259: ZZlpta_load__setscan_r__1
14303:rule 6260: ZZtest_string_s_1_1_ZZstring132
14305:rule 6261: ZZstarttest9
14307:rule 6262: ZZlpta_load__setscan_r__1
14309:rule 6263: ZZtest_string_s_1_1_ZZstring134
14311:rule 6264: ZZlpta_loadp__test_ptr
14313:rule 6265: ZZstarttest11
14316:rule 6266: ZZstarttest7
14319:rule 6267: ZZget_parmPTR
14321:rule 6268: ZZfence_null
14323:rule 6269: ZZstarttest1
14325:rule 6270: ZZbspush_ca_boa__2
14327:rule 6271: ZZlpta_load__setscan_r__1
14329:rule 6272: ZZbspush_ca_scan__3
14331:rule 6273: ZZtest_string_s_1_1_ZZstring153
14334:rule 6274: ZZbspush_ca_scan__5
14336:rule 6275: ZZtestFldeq1_3_4
14339:rule 6276: ZZlpta_loadp__test_ptr
14345:rule 6277: ZZstarttest27
14348:rule 6278: ZZget_parm_ptr2
14350:rule 6279: ZZfence_null
14352:rule 6280: ZZfenceZZstring128
14354:rule 6281: ZZstarttest1
14356:rule 6282: ZZlptarpta_loadpn__comp_vvg0205_0360
14359:rule 6283: ZZstarttest28
14361:rule 6284: ZZstarttest29
14363:rule 6285: ZZlprp_loadpn__comp
14365:rule 6286: ZZstarttest30
14367:rule 6287: forced_synthesis
14368:rule 6288: ZZget_parmPTR
14370:rule 6289: ZZfence_null
14372:rule 6290: ZZstarttest1
14374:rule 6291: ZZstarttest3
14376:rule 6292: ZZstarttest4
14379:rule 6293: ZZstarttest31
14381:rule 6294: ZZstarttest32
14383:rule 6295: ZZstarttest33
14385:rule 6296: ZZstarttest35
14387:rule 6297: ZZstarttest36
14390:rule 6298: ZZget_parmPTR
14392:rule 6299: ZZfence_null
14394:rule 6300: ZZstarttest1
14396:rule 6301: ZZbspush_ca_boa__2
14398:rule 6302: ZZlpta_load__setscan_l__2
14403:rule 6303: ZZstarttest12
14406:rule 6304: ZZfence_null
14408:rule 6305: ZZstarttest1
14410:rule 6306: ZZstarttest2
14412:rule 6307: ZZstarttest5
14414:rule 6308: ZZlpta_loadpn_vvg0092
14416:rule 6309: ZZlpta_mover_4
14419:rule 6310: ZZget_parmPTR
14421:rule 6311: ZZfence_null
14423:rule 6312: ZZstarttest1
14425:rule 6313: ZZstarttest2
14428:rule 6314: ZZget_parmPTR
14430:rule 6315: ZZget_parmINT
14432:rule 6316: ZZget_parmINT
14434:rule 6317: ZZget_parmINT
14436:rule 6318: ZZget_parmINT
14438:rule 6319: ZZfence_null
14440:rule 6320: ZZstarttest1
14442:rule 6321: ZZlpta_load__setscan_l__0
14445:rule 6322: ZZstarttest3
14448:rule 6323: ZZstarttest4
14450:rule 6324: ZZstarttest7
14453:rule 6325: ZZfence_null
14455:rule 6326: ZZstarttest1
14458:rule 6327: ZZfence_null
14460:rule 6328: ZZlprp_load_vvg0001_0091
14462:rule 6329: ZZlprp_load_vvg0001_0091
14464:rule 6330: ZZdelete_2pt3
14466:rule 6331: ZZlprp_load_vvg0001_0091
14468:rule 6332: ZZdelete_2pt4
14470:rule 6333: ZZlprp_load_vvg0001_0091
14472:rule 6334: ZZlprp_load_vvg0001_0091
14474:rule 6335: ZZlprp_load_vvg0001_0091
14476:rule 6336: ZZdelete_2pt7
14478:rule 6337: ZZlprp_load_vvg0001_0091
14480:rule 6338: ZZlprp_load_vvg0001_0083
14482:rule 6339: ZZlprp_load_vvg0001_0091
14485:rule 6340: ZZlprp_load_vvg0001_0091
14487:rule 6341: ZZdelete_2pt1
14493:rule 6342: DeltaProc_process_sentences
14494:rule 6343: ZZfence_null
14496:rule 6344: ZZstarttest1
14499:rule 6345: ZZget_parmINT
14501:rule 6346: ZZfence_null
14503:rule 6347: ZZstarttest1
14505:rule 6348: ZZlpta_load_vvg__setscan_0001r__1
14507:rule 6349: ZZlpta_loadp__test_ptr
14509:rule 6350: ZZstarttest2
14511:rule 6351: reset_sent_vars
14512:rule 6352: ZZfence_null
14514:rule 6353: ZZstarttest1
14516:rule 6354: ZZlpta_load_vvg__setscan_0001r__1
14518:rule 6355: ZZbspush_ca_scan__2
14520:rule 6356: ZZsavescptr3
14522:rule 6357: ZZstarttest4
14524:rule 6358: reset_lang_sent_vars
14525:rule 6359: ZZfence_null
14527:rule 6360: ZZstarttest1
14529:rule 6361: ZZstarttest2
14531:rule 6362: reset_span_sent_vars
14532:rule 6363: ZZfence_null
14536:rule 6364: ZZstarttest5
14538:rule 6365: reset_phrase_vars
14539:rule 6366: ZZfence_null
14541:rule 6367: ZZstarttest1
14544:rule 6368: ZZget_parmINT
14546:rule 6369: ZZfence_null
14548:rule 6370: ZZstarttest1
14552:rule 6371: ZZstarttest6
14555:rule 6372: ZZfence_null
14557:rule 6373: ZZstarttest1
14561:rule 6374: ZZstarttest3
14563:rule 6375: ZZbspush_ca_boa__4
14565:rule 6376: get_tok
14566:rule 6377: ZZfence_null
14568:rule 6378: ZZstarttest1
14570:rule 6379: ZZstarttest2
14572:rule 6380: ZZbspush_ca_boa__3
14575:rule 6381: ZZfence_null
14577:rule 6382: ZZstarttest1
14579:rule 6383: ZZlpta_loadp__test_ptr
14581:rule 6384: ZZstarttest1
14583:rule 6385: print_prompt
14584:rule 6386: ZZfence_null
14587:rule 6387: ZZstartloop2
14589:rule 6388: ZZstarttest4
14591:rule 6389: ZZstarttest4
14593:rule 6390: ZZbspush_ca_boa__5
14596:rule 6391: ZZstarttest6
14599:rule 6392: ZZstarttest10
14602:rule 6393: ZZstarttest16
14605:rule 6394: ZZstarttest9
14608:rule 6395: ZZstarttest30
14610:rule 6396: ZZstarttest30
14612:rule 6397: ZZlpta_load_vvg__setscan_0091l__1
14614:rule 6398: ZZbspush_ca_scan_boa__31
14616:rule 6399: ZZtestFldeq1_0_72
14620:rule 6400: ZZstarttest32
14623:rule 6401: ZZinsert_l_1_1_ZZstring72
14625:rule 6402: ZZinsert_2ptv1
14627:rule 6403: ZZstarttest35
14630:rule 6404: ZZstarttest40
14632:rule 6405: ZZlpta_loadp_vvg0091
14634:rule 6406: ZZstarttest41
14636:rule 6407: ZZstarttest42
14638:rule 6408: ZZstarttest46
14640:rule 6409: ZZstarttest4
14642:rule 6410: ZZstarttest4
14644:rule 6411: ZZbspush_ca_boa__5
14647:rule 6412: ZZstarttest6
14650:rule 6413: ZZstarttest10
14653:rule 6414: ZZstarttest16
14656:rule 6415: ZZstarttest9
14659:rule 6416: ZZstarttest30
14661:rule 6417: ZZstarttest32
14664:rule 6418: ZZinsert_l_1_1_ZZstring72
14666:rule 6419: ZZinsert_2ptv1
14668:rule 6420: ZZstarttest35
14671:rule 6421: ZZstarttest40
14673:rule 6422: ZZstarttest41
14675:rule 6423: ZZstarttest42
14677:rule 6424: ZZstarttest46
14679:rule 6425: ZZstarttest4
14681:rule 6426: ZZstarttest4
14683:rule 6427: ZZbspush_ca_boa__5
14686:rule 6428: ZZstarttest6
14689:rule 6429: ZZstarttest10
14692:rule 6430: ZZstarttest16
14695:rule 6431: ZZstarttest9
14698:rule 6432: ZZstarttest30
14700:rule 6433: ZZstarttest32
14703:rule 6434: ZZinsert_l_1_1_ZZstring72
14705:rule 6435: ZZinsert_2ptv1
14707:rule 6436: ZZstarttest35
14710:rule 6437: ZZstarttest40
14712:rule 6438: ZZstarttest41
14714:rule 6439: ZZstarttest42
14716:rule 6440: ZZstarttest46
14718:rule 6441: ZZstarttest4
14720:rule 6442: ZZstarttest4
14722:rule 6443: ZZbspush_ca_boa__5
14725:rule 6444: ZZstarttest6
14728:rule 6445: ZZstarttest10
14731:rule 6446: ZZstarttest16
14734:rule 6447: ZZstarttest9
14737:rule 6448: ZZstarttest30
14739:rule 6449: ZZstarttest32
14742:rule 6450: ZZinsert_l_1_1_ZZstring72
14744:rule 6451: ZZinsert_2ptv1
14746:rule 6452: ZZstarttest35
14749:rule 6453: ZZstarttest40
14751:rule 6454: ZZstarttest41
14753:rule 6455: ZZstarttest42
14755:rule 6456: ZZstarttest46
14757:rule 6457: ZZstarttest4
14759:rule 6458: ZZstarttest4
14761:rule 6459: ZZbspush_ca_boa__5
14764:rule 6460: ZZstarttest6
14767:rule 6461: ZZstarttest10
14770:rule 6462: ZZstarttest16
14772:rule 6463: ZZstarttest17
14776:rule 6464: ZZstarttest4
14779:rule 6465: ZZfence_null
14781:rule 6466: ZZstarttest1
14783:rule 6467: ZZstarttest5
14785:rule 6468: ZZlpta_load_vvg__setscan_0091l__1
14787:rule 6469: ZZlpta_loadp__test_ptr
14789:rule 6470: ZZinsert_2ptv0
14792:rule 6471: ZZstarttest5
14794:rule 6472: ZZstarttest13
14796:rule 6473: ZZtest_string_s_1_1_ZZstring153
14801:rule 6474: ZZstarttest1
14803:rule 6475: ZZstarttest1
14805:rule 6476: ZZstartloop7
14807:rule 6477: ZZstarttest9
14809:rule 6478: get_input
14810:rule 6479: ZZfence_null
14812:rule 6480: ZZstarttest1
14815:rule 6481: ZZget_parmINT
14817:rule 6482: ZZfence_null
14819:rule 6483: ZZstarttest1
14822:rule 6484: ZZfence_null
14824:rule 6485: ZZstarttest1
14826:rule 6486: count_cumulative_chars
14827:rule 6487: ZZget_parm_ptr2
14829:rule 6488: ZZget_parmINT
14831:rule 6489: ZZpush_ptr_init2
14833:rule 6490: ZZfence_null
14835:rule 6491: ZZstartloop1
14837:rule 6492: ZZlpta_load_move_storepr_1
14839:rule 6493: ZZlpta_load_move_storepr_1
14844:rule 6494: ZZstarttest2
14847:rule 6495: ZZget_parmPTR
14849:rule 6496: ZZget_parmINT
14851:rule 6497: ZZfence_null
14853:rule 6498: ZZstarttest1
14855:rule 6499: ZZlpta_load__setscan_r__1
14857:rule 6500: ZZlpta_loadp__test_ptr
14859:rule 6501: ZZstarttest2
14861:rule 6502: ZZstarttest3
14865:rule 6503: ZZstarttest2
14868:rule 6504: ZZget_parmINT
14870:rule 6505: ZZfence_null
14872:rule 6506: ZZstarttest1
14875:rule 6507: ZZstartloop3
14877:rule 6508: ZZstarttest5
14880:rule 6509: ZZfence_null
14882:rule 6510: ZZstarttest1
14884:rule 6511: ZZstarttest2
14886:rule 6512: ZZbspush_ca_boa__3
14889:rule 6513: ZZfence_null
14891:rule 6514: ZZstarttest1
14893:rule 6515: ZZlpta_loadp__test_ptr
14895:rule 6516: ZZstartloop2
14897:rule 6517: ZZstarttest4
14899:rule 6518: ZZstarttest6
14902:rule 6519: ZZstarttest10
14905:rule 6520: ZZstarttest16
14907:rule 6521: ZZstarttest17
14909:rule 6522: ZZstarttest20
14911:rule 6523: ZZbspush_ca_boa__21
14914:rule 6524: ZZstarttest22
14917:rule 6525: ZZstarttest23
14919:rule 6526: ZZstarttest24
14921:rule 6527: ZZlpta_load_vvg__setscan_0001r__1
14926:rule 6528: ZZstarttest4
14929:rule 6529: ZZfence_null
14931:rule 6530: ZZstarttest1
14933:rule 6531: ZZstarttest5
14935:rule 6532: ZZlpta_load_vvg__setscan_0091l__1
14937:rule 6533: ZZlpta_loadp__test_ptr
14939:rule 6534: ZZinsert_2ptv0
14942:rule 6535: ZZstarttest5
14944:rule 6536: ZZstarttest6
14946:rule 6537: ZZstarttest7
14949:rule 6538: ZZstarttest6
14952:rule 6539: ZZstarttest10
14954:rule 6540: ZZstarttest10
14956:rule 6541: ZZlptarpta_loadpn__comp_vvg0204_0360
14960:rule 6542: DeltaProc_process_sentences
14961:rule 6543: ZZfence_null
14963:rule 6544: ZZstarttest1
14966:rule 6545: ZZget_parmINT
14968:rule 6546: ZZfence_null
14970:rule 6547: ZZstarttest1
14972:rule 6548: ZZlpta_load_vvg__setscan_0001r__1
14974:rule 6549: ZZlpta_loadp__test_ptr
14976:rule 6550: ZZstartloop7
14978:rule 6551: ZZstarttest9
14980:rule 6552: get_input
14981:rule 6553: ZZfence_null
14983:rule 6554: ZZstarttest1
14986:rule 6555: ZZget_parmINT
14988:rule 6556: ZZfence_null
14990:rule 6557: ZZstarttest1
14993:rule 6558: ZZfence_null
14995:rule 6559: ZZstarttest1
14997:rule 6560: count_cumulative_chars
14998:rule 6561: ZZget_parm_ptr2
15000:rule 6562: ZZget_parmINT
15002:rule 6563: ZZpush_ptr_init2
15004:rule 6564: ZZfence_null
15006:rule 6565: ZZstartloop1
15008:rule 6566: ZZlpta_load_move_storepr_1
15010:rule 6567: ZZlpta_load_move_storepr_1
15015:rule 6568: ZZstarttest2
15018:rule 6569: ZZget_parmPTR
15020:rule 6570: ZZget_parmINT
15022:rule 6571: ZZfence_null
15024:rule 6572: ZZstarttest1
15026:rule 6573: ZZlpta_load__setscan_r__1
15028:rule 6574: ZZlpta_loadp__test_ptr
15030:rule 6575: ZZstarttest2
15032:rule 6576: ZZstarttest3
15036:rule 6577: ZZstarttest2
15039:rule 6578: ZZget_parmINT
15041:rule 6579: ZZfence_null
15043:rule 6580: ZZstarttest1
15046:rule 6581: ZZstartloop3
15048:rule 6582: ZZstarttest5
15051:rule 6583: ZZfence_null
15053:rule 6584: ZZstarttest1
15055:rule 6585: ZZstarttest2
15057:rule 6586: ZZbspush_ca_boa__3
15060:rule 6587: ZZfence_null
15062:rule 6588: ZZstarttest1
15064:rule 6589: ZZlpta_loadp__test_ptr
15066:rule 6590: ZZstartloop2
15068:rule 6591: ZZstarttest4
15070:rule 6592: ZZstarttest4
15072:rule 6593: ZZbspush_ca_boa__5
15075:rule 6594: ZZstarttest6
15078:rule 6595: ZZstarttest10
15081:rule 6596: ZZstarttest16
15084:rule 6597: ZZstarttest9
15087:rule 6598: ZZstarttest30
15089:rule 6599: ZZstarttest30
15091:rule 6600: ZZlpta_load_vvg__setscan_0091l__1
15093:rule 6601: ZZbspush_ca_scan_boa__31
15095:rule 6602: ZZtestFldeq1_0_72
15098:rule 6603: ZZinsert_l_1_1_ZZstring72
15100:rule 6604: ZZinsert_2pt_s_1_1_ZZstring153
15102:rule 6605: ZZlpta_loadp_vvg0091
15104:rule 6606: ZZstarttest32
15107:rule 6607: ZZinsert_l_1_1_ZZstring72
15109:rule 6608: ZZinsert_2ptv1
15111:rule 6609: ZZstarttest35
15114:rule 6610: ZZstarttest40
15116:rule 6611: ZZlpta_loadp_vvg0091
15118:rule 6612: ZZstarttest41
15120:rule 6613: ZZstarttest42
15122:rule 6614: ZZstarttest46
15124:rule 6615: ZZstarttest4
15126:rule 6616: ZZstarttest4
15128:rule 6617: ZZbspush_ca_boa__5
15131:rule 6618: ZZstarttest6
15134:rule 6619: ZZstarttest10
15137:rule 6620: ZZstarttest16
15140:rule 6621: ZZstarttest9
15143:rule 6622: ZZstarttest30
15145:rule 6623: ZZstarttest32
15148:rule 6624: ZZinsert_l_1_1_ZZstring72
15150:rule 6625: ZZinsert_2ptv1
15152:rule 6626: ZZstarttest35
15155:rule 6627: ZZstarttest40
15157:rule 6628: ZZstarttest41
15159:rule 6629: ZZstarttest42
15161:rule 6630: ZZstarttest46
15163:rule 6631: ZZstarttest4
15165:rule 6632: ZZstarttest4
15167:rule 6633: ZZbspush_ca_boa__5
15170:rule 6634: ZZstarttest6
15173:rule 6635: ZZstarttest10
15176:rule 6636: ZZstarttest16
15179:rule 6637: ZZstarttest9
15182:rule 6638: ZZstarttest30
