1:rule 1: DeltaProc_start
17368:rule 7597: ZZtest_string_s_1_1_ZZstring153
17371:rule 7598: ZZstarttest10
17373:rule 7599: process_annotation
17374:rule 7600: ZZget_parm_ptr2
17376:rule 7601: ZZfence_null
17378:rule 7602: ZZstarttest1
17380:rule 7603: ZZlpta_load__setscan_r__1
17382:rule 7604: ZZtest_string_s_1_1_ZZstring155
17384:rule 7605: ZZsavescptr2
17386:rule 7606: ZZbspush_ca_scan_boa__3
17388:rule 7607: ZZbspush_ca_scan__4
17392:rule 7608: ZZstarttest6
17394:rule 7609: afterslash_char
17395:rule 7610: ZZget_parm_ptr2
17397:rule 7611: ZZfence_null
17399:rule 7612: ZZstarttest1
17401:rule 7613: ZZlpta_load__setscan_r__1
17405:rule 7614: ZZstarttest8
17408:rule 7615: ZZget_parm_ptr2
17410:rule 7616: ZZfence_null
17412:rule 7617: ZZstarttest1
17414:rule 7618: ZZlpta_load__setscan_r__1
17416:rule 7619: ZZtestFldeq1_3_2
17419:rule 7620: ZZstarttest6
17421:rule 7621: ZZlpta_load__setscan_r__1
17423:rule 7622: ZZtest_string_s_1_2_ZZstring133
17426:rule 7623: ZZstarttest9
17429:rule 7624: ZZget_parm_ptr3
17431:rule 7625: ZZpush_ptr_init2
17433:rule 7626: ZZfence_null
17435:rule 7627: ZZstarttest1
17437:rule 7628: ZZlpta_load__setscan_r__1
17439:rule 7629: ZZtest_string_s_1_1_ZZstring159
17441:rule 7630: ZZstarttest7
17443:rule 7631: ZZlpta_load__setscan_r__1
17445:rule 7632: ZZtest_string_s_1_1_ZZstring160
17448:rule 7633: ZZstarttest10
17450:rule 7634: ZZlpta_load__setscan_r__1
17452:rule 7635: ZZbspush_ca_scan__11
17454:rule 7636: ZZtestFldeq1_3_1
17456:rule 7637: ZZbspush_ca_scan__11
17458:rule 7638: ZZtestFldeq1_3_1
17460:rule 7639: ZZbspush_ca_scan__11
17462:rule 7640: ZZtestFldeq1_3_1
17464:rule 7641: ZZbspush_ca_scan__11
17466:rule 7642: ZZtestFldeq1_3_1
17469:rule 7643: ZZbspush_ca_scan__13
17471:rule 7644: ZZtestFldeq1_3_2
17473:rule 7645: ZZbspush_ca_scan__13
17475:rule 7646: ZZtestFldeq1_3_2
17478:rule 7647: ZZsavescptr13
17480:rule 7648: ZZstarttest14
17482:rule 7649: ZZlprp_loadpn__comp
17484:rule 7650: ZZstarttest17
17487:rule 7651: ZZget_parm_ptr3
17489:rule 7652: ZZfence_null
17491:rule 7653: ZZstarttest1
17493:rule 7654: ZZlpta_load__setscan_r__1
17495:rule 7655: ZZtest_string_s_1_2
17498:rule 7656: ZZstarttest18
17501:rule 7657: ZZget_parm_ptr3
17503:rule 7658: ZZpush_ptr_init2
17505:rule 7659: ZZfence_null
17507:rule 7660: ZZstarttest1
17509:rule 7661: ZZlpta_load__setscan_r__1
17511:rule 7662: ZZtest_string_s_1_1_ZZstring90
17514:rule 7663: ZZstarttest19
17517:rule 7664: ZZget_parm_ptr3
17519:rule 7665: ZZfence_null
17521:rule 7666: ZZstarttest1
17523:rule 7667: ZZlpta_load__setscan_r__1
17525:rule 7668: ZZtest_string_s_1_1_ZZstring106
17528:rule 7669: ZZstarttest20
17531:rule 7670: ZZget_parm_ptr3
17533:rule 7671: ZZpush_ptr_init4
17535:rule 7672: ZZpush_ptr_init2
17537:rule 7673: ZZfence_null
17539:rule 7674: ZZstarttest1
17541:rule 7675: ZZlpta_load__setscan_r__1
17543:rule 7676: ZZtest_string_s_1_1_ZZstring77
17545:rule 7677: ZZsavescptr2
17547:rule 7678: ZZstarttest3
17549:rule 7679: ZZlpta_load__setscan_r__1
17551:rule 7680: ZZtest_string_s_1_3
17553:rule 7681: ZZstarttest9
17555:rule 7682: ZZlpta_load__setscan_r__1
17557:rule 7683: ZZtest_string_s_1_2
17559:rule 7684: ZZstarttest19
17561:rule 7685: ZZlpta_load__setscan_r__1
17563:rule 7686: ZZtest_string_s_1_2
17565:rule 7687: ZZstarttest32
17567:rule 7688: ZZlpta_load__setscan_r__1
17569:rule 7689: ZZtest_string_s_1_2
17571:rule 7690: ZZsavescptr33
17573:rule 7691: ZZstarttest34
17575:rule 7692: ZZlpta_load__setscan_r__1
17577:rule 7693: ZZtest_string_s_1_1_ZZstring134
17579:rule 7694: ZZlpta_loadp__test_ptr
17582:rule 7695: ZZstarttest7
17585:rule 7696: ZZget_parmPTR
17587:rule 7697: ZZfence_null
17589:rule 7698: ZZstarttest1
17591:rule 7699: ZZbspush_ca_boa__2
17593:rule 7700: ZZlpta_load__setscan_r__1
17595:rule 7701: ZZbspush_ca_scan__3
17597:rule 7702: ZZtest_string_s_1_1_ZZstring153
17600:rule 7703: ZZbspush_ca_scan__5
17602:rule 7704: ZZtestFldeq1_3_4
17605:rule 7705: ZZlpta_loadp__test_ptr
17611:rule 7706: ZZstarttest27
17614:rule 7707: ZZget_parm_ptr2
17616:rule 7708: ZZfence_null
17618:rule 7709: ZZfenceZZstring128
17620:rule 7710: ZZstarttest1
17622:rule 7711: ZZlptarpta_loadpn__comp_vvg0205_0360
17625:rule 7712: ZZstarttest28
17627:rule 7713: ZZstarttest29
17629:rule 7714: ZZlprp_loadpn__comp
17631:rule 7715: ZZstarttest30
17633:rule 7716: forced_synthesis
17634:rule 7717: ZZget_parmPTR
17636:rule 7718: ZZfence_null
17638:rule 7719: ZZstarttest1
17640:rule 7720: ZZstarttest3
17642:rule 7721: ZZstarttest4
17645:rule 7722: ZZstarttest31
17647:rule 7723: ZZstarttest32
17649:rule 7724: ZZstarttest33
17651:rule 7725: ZZstarttest35
17653:rule 7726: ZZstarttest36
17656:rule 7727: ZZget_parmPTR
17658:rule 7728: ZZfence_null
17660:rule 7729: ZZstarttest1
17662:rule 7730: ZZbspush_ca_boa__2
17664:rule 7731: ZZlpta_load__setscan_l__2
17669:rule 7732: ZZstarttest12
17672:rule 7733: ZZfence_null
17674:rule 7734: ZZstarttest1
17676:rule 7735: ZZstarttest2
17678:rule 7736: ZZstarttest5
17680:rule 7737: ZZlpta_loadpn_vvg0092
17682:rule 7738: ZZlpta_mover_4
17685:rule 7739: ZZget_parmPTR
17687:rule 7740: ZZfence_null
17689:rule 7741: ZZstarttest1
17691:rule 7742: ZZstarttest2
17694:rule 7743: ZZget_parmPTR
17696:rule 7744: ZZget_parmINT
17698:rule 7745: ZZget_parmINT
17700:rule 7746: ZZget_parmINT
17702:rule 7747: ZZget_parmINT
17704:rule 7748: ZZfence_null
17706:rule 7749: ZZstarttest1
17708:rule 7750: ZZlpta_load__setscan_l__0
17711:rule 7751: ZZstarttest3
17714:rule 7752: ZZstarttest4
17716:rule 7753: ZZstarttest7
17719:rule 7754: ZZfence_null
17721:rule 7755: ZZstarttest1
17724:rule 7756: ZZfence_null
17726:rule 7757: ZZlprp_load_vvg0001_0091
17728:rule 7758: ZZlprp_load_vvg0001_0091
17730:rule 7759: ZZdelete_2pt3
17732:rule 7760: ZZlprp_load_vvg0001_0091
17734:rule 7761: ZZdelete_2pt4
17736:rule 7762: ZZlprp_load_vvg0001_0091
17738:rule 7763: ZZlprp_load_vvg0001_0091
17740:rule 7764: ZZlprp_load_vvg0001_0091
17742:rule 7765: ZZdelete_2pt7
17744:rule 7766: ZZlprp_load_vvg0001_0091
17746:rule 7767: ZZlprp_load_vvg0001_0083
17748:rule 7768: ZZlprp_load_vvg0001_0091
17751:rule 7769: ZZlprp_load_vvg0001_0091
17753:rule 7770: ZZdelete_2pt1
17759:rule 7771: DeltaProc_process_remaining
17760:rule 7772: ZZfence_null
17762:rule 7773: ZZstarttest1
17765:rule 7774: ZZget_parmINT
17767:rule 7775: ZZfence_null
17769:rule 7776: ZZstarttest1
17771:rule 7777: ZZlpta_load_vvg__setscan_0001r__1
17773:rule 7778: ZZlpta_loadp__test_ptr
17775:rule 7779: ZZstarttest2
17777:rule 7780: reset_sent_vars
17778:rule 7781: ZZfence_null
17780:rule 7782: ZZstarttest1
17782:rule 7783: ZZlpta_load_vvg__setscan_0001r__1
17784:rule 7784: ZZbspush_ca_scan__2
17786:rule 7785: ZZsavescptr3
17788:rule 7786: ZZstarttest4
17790:rule 7787: reset_lang_sent_vars
17791:rule 7788: ZZfence_null
17793:rule 7789: ZZstarttest1
17795:rule 7790: ZZstarttest2
17797:rule 7791: reset_span_sent_vars
17798:rule 7792: ZZfence_null
17802:rule 7793: ZZstarttest5
17804:rule 7794: reset_phrase_vars
17805:rule 7795: ZZfence_null
17807:rule 7796: ZZstarttest1
17810:rule 7797: ZZget_parmINT
17812:rule 7798: ZZfence_null
17814:rule 7799: ZZstarttest1
17818:rule 7800: ZZstarttest6
17821:rule 7801: ZZfence_null
17823:rule 7802: ZZstarttest1
17827:rule 7803: ZZstarttest3
17829:rule 7804: ZZbspush_ca_boa__4
17831:rule 7805: get_tok
17832:rule 7806: ZZfence_null
17834:rule 7807: ZZstarttest1
17836:rule 7808: ZZstarttest2
17838:rule 7809: ZZbspush_ca_boa__3
17841:rule 7810: ZZfence_null
17843:rule 7811: ZZstarttest1
17845:rule 7812: ZZlpta_loadp__test_ptr
17847:rule 7813: ZZstarttest1
17849:rule 7814: print_prompt
17850:rule 7815: ZZfence_null
17853:rule 7816: ZZstartloop2
17855:rule 7817: ZZstarttest4
17857:rule 7818: ZZstarttest4
17859:rule 7819: ZZbspush_ca_boa__5
17862:rule 7820: ZZstarttest6
17865:rule 7821: ZZstarttest10
17867:rule 7822: ZZstarttest11
17869:rule 7823: ZZstarttest13
17871:rule 7824: ZZstarttest14
17873:rule 7825: ZZlpta_load_vvg__setscan_0001r__1
17876:rule 7826: ZZstarttest14
17878:rule 7827: text_index
17879:rule 7828: ZZget_parmPTR
17881:rule 7829: ZZfence_null
17883:rule 7830: ZZstarttest1
17885:rule 7831: ZZstarttest2
17888:rule 7832: ZZget_parmPTR
17890:rule 7833: ZZget_parmINT
17892:rule 7834: ZZget_parmINT
17894:rule 7835: ZZget_parmINT
17896:rule 7836: ZZget_parmINT
17898:rule 7837: ZZfence_null
17900:rule 7838: ZZstarttest1
17902:rule 7839: ZZlpta_load__setscan_l__0
17905:rule 7840: ZZstarttest3
17912:rule 7841: ZZstarttest5
17914:rule 7842: ZZstarttest6
17917:rule 7843: ZZfence_null
17919:rule 7844: ZZstarttest1
17922:rule 7845: ZZfence_null
17924:rule 7846: ZZlprp_load_vvg0001_0091
17926:rule 7847: ZZlprp_load_vvg0001_0091
17928:rule 7848: ZZdelete_2pt3
17930:rule 7849: ZZlprp_load_vvg0001_0091
17932:rule 7850: ZZdelete_2pt4
17934:rule 7851: ZZlprp_load_vvg0001_0091
17936:rule 7852: ZZlprp_load_vvg0001_0091
17938:rule 7853: ZZlprp_load_vvg0001_0091
17940:rule 7854: ZZdelete_2pt7
17942:rule 7855: ZZlprp_load_vvg0001_0091
17944:rule 7856: ZZlprp_load_vvg0001_0083
17946:rule 7857: ZZlprp_load_vvg0001_0091
17949:rule 7858: ZZlprp_load_vvg0001_0091
17951:rule 7859: ZZdelete_2pt1
17956:rule 7860: DeltaProc_process_remaining
17957:rule 7861: ZZfence_null
17959:rule 7862: ZZstarttest1
17962:rule 7863: ZZget_parmINT
17964:rule 7864: ZZfence_null
17966:rule 7865: ZZstarttest1
17968:rule 7866: ZZlpta_load_vvg__setscan_0001r__1
17970:rule 7867: ZZlpta_loadp__test_ptr
17972:rule 7868: ZZstarttest2
17974:rule 7869: reset_sent_vars
17975:rule 7870: ZZfence_null
17977:rule 7871: ZZstarttest1
17979:rule 7872: ZZlpta_load_vvg__setscan_0001r__1
17981:rule 7873: ZZbspush_ca_scan__2
17983:rule 7874: ZZsavescptr3
17985:rule 7875: ZZstarttest4
17987:rule 7876: reset_lang_sent_vars
17988:rule 7877: ZZfence_null
17990:rule 7878: ZZstarttest1
17992:rule 7879: ZZstarttest2
17994:rule 7880: reset_span_sent_vars
17995:rule 7881: ZZfence_null
17999:rule 7882: ZZstarttest5
18001:rule 7883: reset_phrase_vars
18002:rule 7884: ZZfence_null
18004:rule 7885: ZZstarttest1
18007:rule 7886: ZZget_parmINT
18009:rule 7887: ZZfence_null
18011:rule 7888: ZZstarttest1
18015:rule 7889: ZZstarttest6
18018:rule 7890: ZZfence_null
18020:rule 7891: ZZstarttest1
18024:rule 7892: ZZstarttest3
18026:rule 7893: ZZbspush_ca_boa__4
18028:rule 7894: get_tok
18029:rule 7895: ZZfence_null
18031:rule 7896: ZZstarttest1
18033:rule 7897: ZZstarttest2
18035:rule 7898: ZZbspush_ca_boa__3
18038:rule 7899: ZZfence_null
18040:rule 7900: ZZstarttest1
18042:rule 7901: ZZlpta_loadp__test_ptr
18044:rule 7902: ZZstarttest1
18046:rule 7903: print_prompt
18047:rule 7904: ZZfence_null
18050:rule 7905: ZZstartloop2
18052:rule 7906: ZZstarttest4
18054:rule 7907: ZZstarttest4
18056:rule 7908: ZZbspush_ca_boa__5
18059:rule 7909: ZZstarttest6
18062:rule 7910: ZZstarttest10
18064:rule 7911: ZZstarttest11
18066:rule 7912: ZZstarttest13
18068:rule 7913: ZZstarttest14
18070:rule 7914: ZZlpta_load_vvg__setscan_0001r__1
18073:rule 7915: ZZstarttest14
18075:rule 7916: text_index
18076:rule 7917: ZZget_parmPTR
18078:rule 7918: ZZfence_null
18080:rule 7919: ZZstarttest1
18082:rule 7920: ZZstarttest2
18085:rule 7921: ZZget_parmPTR
18087:rule 7922: ZZget_parmINT
18089:rule 7923: ZZget_parmINT
18091:rule 7924: ZZget_parmINT
18093:rule 7925: ZZget_parmINT
18095:rule 7926: ZZfence_null
18097:rule 7927: ZZstarttest1
18099:rule 7928: ZZlpta_load__setscan_l__0
18102:rule 7929: ZZstarttest3
18109:rule 7930: ZZstarttest5
18111:rule 7931: ZZstarttest6
18114:rule 7932: ZZfence_null
18116:rule 7933: ZZstarttest1
18119:rule 7934: ZZfence_null
18121:rule 7935: ZZlprp_load_vvg0001_0091
18123:rule 7936: ZZlprp_load_vvg0001_0091
18125:rule 7937: ZZdelete_2pt3
18127:rule 7938: ZZlprp_load_vvg0001_0091
18129:rule 7939: ZZdelete_2pt4
18131:rule 7940: ZZlprp_load_vvg0001_0091
18133:rule 7941: ZZlprp_load_vvg0001_0091
18135:rule 7942: ZZlprp_load_vvg0001_0091
18137:rule 7943: ZZdelete_2pt7
18139:rule 7944: ZZlprp_load_vvg0001_0091
18141:rule 7945: ZZlprp_load_vvg0001_0083
18143:rule 7946: ZZlprp_load_vvg0001_0091
18146:rule 7947: ZZlprp_load_vvg0001_0091
18148:rule 7948: ZZdelete_2pt1
18153:rule 7949: DeltaProc_process_sentences
18154:rule 7950: ZZfence_null
18156:rule 7951: ZZstarttest1
18159:rule 7952: ZZget_parmINT
18161:rule 7953: ZZfence_null
18163:rule 7954: ZZstarttest1
18165:rule 7955: ZZlpta_load_vvg__setscan_0001r__1
18167:rule 7956: ZZlpta_loadp__test_ptr
18169:rule 7957: ZZstarttest2
18171:rule 7958: reset_sent_vars
18172:rule 7959: ZZfence_null
18174:rule 7960: ZZstarttest1
18176:rule 7961: ZZlpta_load_vvg__setscan_0001r__1
18178:rule 7962: ZZbspush_ca_scan__2
18180:rule 7963: ZZsavescptr3
18182:rule 7964: ZZstarttest4
18184:rule 7965: reset_lang_sent_vars
18185:rule 7966: ZZfence_null
18187:rule 7967: ZZstarttest1
18189:rule 7968: ZZstarttest2
18191:rule 7969: reset_span_sent_vars
18192:rule 7970: ZZfence_null
18196:rule 7971: ZZstarttest5
18198:rule 7972: reset_phrase_vars
18199:rule 7973: ZZfence_null
18201:rule 7974: ZZstarttest1
18204:rule 7975: ZZget_parmINT
18206:rule 7976: ZZfence_null
18208:rule 7977: ZZstarttest1
18212:rule 7978: ZZstarttest6
18215:rule 7979: ZZfence_null
18217:rule 7980: ZZstarttest1
18221:rule 7981: ZZstarttest3
18223:rule 7982: ZZbspush_ca_boa__4
18225:rule 7983: get_tok
18226:rule 7984: ZZfence_null
18228:rule 7985: ZZstarttest1
18230:rule 7986: ZZstarttest2
18232:rule 7987: ZZbspush_ca_boa__3
18235:rule 7988: ZZfence_null
18237:rule 7989: ZZstarttest1
18239:rule 7990: ZZlpta_loadp__test_ptr
18241:rule 7991: ZZstarttest1
18243:rule 7992: print_prompt
18244:rule 7993: ZZfence_null
18247:rule 7994: ZZstartloop2
18249:rule 7995: ZZstarttest4
18251:rule 7996: ZZstarttest4
18253:rule 7997: ZZbspush_ca_boa__5
18256:rule 7998: ZZstarttest6
18259:rule 7999: ZZstarttest10
18262:rule 8000: ZZstarttest16
18265:rule 8001: ZZstarttest9
18268:rule 8002: ZZstarttest30
18270:rule 8003: ZZstarttest30
18272:rule 8004: ZZlpta_load_vvg__setscan_0091l__1
18274:rule 8005: ZZbspush_ca_scan_boa__31
18276:rule 8006: ZZtestFldeq1_0_72
18280:rule 8007: ZZstarttest32
18283:rule 8008: ZZinsert_l_1_1_ZZstring72
18285:rule 8009: ZZinsert_2ptv1
18287:rule 8010: ZZstarttest35
18290:rule 8011: ZZstarttest40
18292:rule 8012: ZZlpta_loadp_vvg0091
18294:rule 8013: ZZstarttest41
18296:rule 8014: ZZstarttest42
18298:rule 8015: ZZstarttest46
18300:rule 8016: ZZstarttest4
18302:rule 8017: ZZstarttest4
18304:rule 8018: ZZbspush_ca_boa__5
18307:rule 8019: ZZstarttest6
18310:rule 8020: ZZstarttest10
18313:rule 8021: ZZstarttest16
18316:rule 8022: ZZstarttest9
18319:rule 8023: ZZstarttest30
18321:rule 8024: ZZstarttest32
18324:rule 8025: ZZinsert_l_1_1_ZZstring72
18326:rule 8026: ZZinsert_2ptv1
18328:rule 8027: ZZstarttest35
18331:rule 8028: ZZstarttest40
18333:rule 8029: ZZstarttest41
18335:rule 8030: ZZstarttest42
18337:rule 8031: ZZstarttest46
18339:rule 8032: ZZstarttest4
18341:rule 8033: ZZstarttest4
18343:rule 8034: ZZbspush_ca_boa__5
18346:rule 8035: ZZstarttest6
18349:rule 8036: ZZstarttest10
18352:rule 8037: ZZstarttest16
18355:rule 8038: ZZstarttest9
18358:rule 8039: ZZstarttest30
18360:rule 8040: ZZstarttest32
18363:rule 8041: ZZinsert_l_1_1_ZZstring72
18365:rule 8042: ZZinsert_2ptv1
18367:rule 8043: ZZstarttest35
18370:rule 8044: ZZstarttest40
18372:rule 8045: ZZstarttest41
18374:rule 8046: ZZstarttest42
18376:rule 8047: ZZstarttest46
18378:rule 8048: ZZstarttest4
18380:rule 8049: ZZstarttest4
18382:rule 8050: ZZbspush_ca_boa__5
18385:rule 8051: ZZstarttest6
18388:rule 8052: ZZstarttest10
18391:rule 8053: ZZstarttest16
18393:rule 8054: ZZstarttest17
18397:rule 8055: ZZstarttest4
18400:rule 8056: ZZfence_null
18402:rule 8057: ZZstarttest1
18404:rule 8058: ZZstarttest5
18406:rule 8059: ZZlpta_load_vvg__setscan_0091l__1
18408:rule 8060: ZZlpta_loadp__test_ptr
18410:rule 8061: ZZinsert_2ptv0
18413:rule 8062: ZZstarttest5
18415:rule 8063: ZZstarttest13
18417:rule 8064: ZZtest_string_s_1_1_ZZstring153
18422:rule 8065: ZZstarttest1
18424:rule 8066: ZZstarttest1
18426:rule 8067: ZZstartloop7
18428:rule 8068: ZZstarttest9
18430:rule 8069: get_input
18431:rule 8070: ZZfence_null
18433:rule 8071: ZZstarttest1
18436:rule 8072: ZZget_parmINT
18438:rule 8073: ZZfence_null
18440:rule 8074: ZZstarttest1
18443:rule 8075: ZZfence_null
18445:rule 8076: ZZstarttest1
18447:rule 8077: count_cumulative_chars
18448:rule 8078: ZZget_parm_ptr2
18450:rule 8079: ZZget_parmINT
18452:rule 8080: ZZpush_ptr_init2
18454:rule 8081: ZZfence_null
18456:rule 8082: ZZstartloop1
18458:rule 8083: ZZlpta_load_move_storepr_1
18460:rule 8084: ZZlpta_load_move_storepr_1
18465:rule 8085: ZZstarttest2
18468:rule 8086: ZZget_parmPTR
18470:rule 8087: ZZget_parmINT
18472:rule 8088: ZZfence_null
18474:rule 8089: ZZstarttest1
18476:rule 8090: ZZlpta_load__setscan_r__1
18478:rule 8091: ZZlpta_loadp__test_ptr
18480:rule 8092: ZZstarttest2
18482:rule 8093: ZZstarttest3
18486:rule 8094: ZZstarttest2
18489:rule 8095: ZZget_parmINT
18491:rule 8096: ZZfence_null
18493:rule 8097: ZZstarttest1
18496:rule 8098: ZZstartloop3
18498:rule 8099: ZZstarttest5
18501:rule 8100: ZZfence_null
18503:rule 8101: ZZstarttest1
18505:rule 8102: ZZstarttest2
18507:rule 8103: ZZbspush_ca_boa__3
18510:rule 8104: ZZfence_null
18512:rule 8105: ZZstarttest1
18514:rule 8106: ZZlpta_loadp__test_ptr
18516:rule 8107: ZZstartloop2
18518:rule 8108: ZZstarttest4
18520:rule 8109: ZZstarttest6
18523:rule 8110: ZZstarttest10
18526:rule 8111: ZZstarttest16
18528:rule 8112: ZZstarttest17
18530:rule 8113: ZZstarttest20
18532:rule 8114: ZZbspush_ca_boa__21
18535:rule 8115: ZZstarttest22
18538:rule 8116: ZZstarttest23
18540:rule 8117: ZZstarttest24
18542:rule 8118: ZZlpta_load_vvg__setscan_0001r__1
18547:rule 8119: ZZstarttest4
18550:rule 8120: ZZfence_null
18552:rule 8121: ZZstarttest1
18554:rule 8122: ZZstarttest5
18556:rule 8123: ZZlpta_load_vvg__setscan_0091l__1
18558:rule 8124: ZZlpta_loadp__test_ptr
18560:rule 8125: ZZinsert_2ptv0
18563:rule 8126: ZZstarttest5
18565:rule 8127: ZZstarttest6
18567:rule 8128: ZZstarttest7
18570:rule 8129: ZZstarttest6
18573:rule 8130: ZZstarttest10
18575:rule 8131: ZZstarttest10
18577:rule 8132: ZZlptarpta_loadpn__comp_vvg0204_0360
18581:rule 8133: DeltaProc_process_sentences
18582:rule 8134: ZZfence_null
18584:rule 8135: ZZstarttest1
18587:rule 8136: ZZget_parmINT
18589:rule 8137: ZZfence_null
18591:rule 8138: ZZstarttest1
18593:rule 8139: ZZlpta_load_vvg__setscan_0001r__1
18595:rule 8140: ZZlpta_loadp__test_ptr
18597:rule 8141: ZZstartloop7
18599:rule 8142: ZZstarttest9
18601:rule 8143: get_input
18602:rule 8144: ZZfence_null
18604:rule 8145: ZZstarttest1
18607:rule 8146: ZZget_parmINT
18609:rule 8147: ZZfence_null
18611:rule 8148: ZZstarttest1
18614:rule 8149: ZZfence_null
18616:rule 8150: ZZstarttest1
18618:rule 8151: count_cumulative_chars
18619:rule 8152: ZZget_parm_ptr2
18621:rule 8153: ZZget_parmINT
18623:rule 8154: ZZpush_ptr_init2
18625:rule 8155: ZZfence_null
18627:rule 8156: ZZstartloop1
18629:rule 8157: ZZlpta_load_move_storepr_1
18631:rule 8158: ZZlpta_load_move_storepr_1
18636:rule 8159: ZZstarttest2
18639:rule 8160: ZZget_parmPTR
18641:rule 8161: ZZget_parmINT
18643:rule 8162: ZZfence_null
18645:rule 8163: ZZstarttest1
18647:rule 8164: ZZlpta_load__setscan_r__1
18649:rule 8165: ZZlpta_loadp__test_ptr
18651:rule 8166: ZZstarttest2
18653:rule 8167: ZZstarttest3
18657:rule 8168: ZZstarttest2
18660:rule 8169: ZZget_parmINT
18662:rule 8170: ZZfence_null
18664:rule 8171: ZZstarttest1
18667:rule 8172: ZZstartloop3
18669:rule 8173: ZZstarttest5
18672:rule 8174: ZZfence_null
18674:rule 8175: ZZstarttest1
18676:rule 8176: ZZstarttest2
18678:rule 8177: ZZbspush_ca_boa__3
18681:rule 8178: ZZfence_null
18683:rule 8179: ZZstarttest1
18685:rule 8180: ZZlpta_loadp__test_ptr
18687:rule 8181: ZZstartloop2
18689:rule 8182: ZZstarttest4
18691:rule 8183: ZZstarttest4
18693:rule 8184: ZZbspush_ca_boa__5
18696:rule 8185: ZZstarttest6
18699:rule 8186: ZZstarttest10
18702:rule 8187: ZZstarttest16
18705:rule 8188: ZZstarttest9
18708:rule 8189: ZZstarttest30
18710:rule 8190: ZZstarttest30
18712:rule 8191: ZZlpta_load_vvg__setscan_0091l__1
18714:rule 8192: ZZbspush_ca_scan_boa__31
18716:rule 8193: ZZtestFldeq1_0_72
18719:rule 8194: ZZinsert_l_1_1_ZZstring72
18721:rule 8195: ZZinsert_2pt_s_1_1_ZZstring153
18723:rule 8196: ZZlpta_loadp_vvg0091
18725:rule 8197: ZZstarttest32
18728:rule 8198: ZZinsert_l_1_1_ZZstring72
18730:rule 8199: ZZinsert_2ptv1
18732:rule 8200: ZZstarttest35
18735:rule 8201: ZZstarttest40
18737:rule 8202: ZZlpta_loadp_vvg0091
18739:rule 8203: ZZstarttest41
18741:rule 8204: ZZstarttest42
18743:rule 8205: ZZstarttest46
18745:rule 8206: ZZstarttest4
18747:rule 8207: ZZstarttest4
18749:rule 8208: ZZbspush_ca_boa__5
18752:rule 8209: ZZstarttest6
18755:rule 8210: ZZstarttest10
18758:rule 8211: ZZstarttest16
18761:rule 8212: ZZstarttest9
18764:rule 8213: ZZstarttest30
18766:rule 8214: ZZstarttest32
18769:rule 8215: ZZinsert_l_1_1_ZZstring72
18771:rule 8216: ZZinsert_2ptv1
18773:rule 8217: ZZstarttest35
18776:rule 8218: ZZstarttest40
18778:rule 8219: ZZstarttest41
18780:rule 8220: ZZstarttest42
18782:rule 8221: ZZstarttest46
18784:rule 8222: ZZstarttest4
18786:rule 8223: ZZstarttest4
18788:rule 8224: ZZbspush_ca_boa__5
18791:rule 8225: ZZstarttest6
18794:rule 8226: ZZstarttest10
18797:rule 8227: ZZstarttest16
18800:rule 8228: ZZstarttest9
18803:rule 8229: ZZstarttest30
18805:rule 8230: ZZstarttest32
18808:rule 8231: ZZinsert_l_1_1_ZZstring72
18810:rule 8232: ZZinsert_2ptv1
18812:rule 8233: ZZstarttest35
18815:rule 8234: ZZstarttest40
18817:rule 8235: ZZstarttest41
18819:rule 8236: ZZstarttest42
18821:rule 8237: ZZstarttest46
18823:rule 8238: ZZstarttest4
18825:rule 8239: ZZstarttest4
18827:rule 8240: ZZbspush_ca_boa__5
18830:rule 8241: ZZstarttest6
18833:rule 8242: ZZstarttest10
18836:rule 8243: ZZstarttest16
18839:rule 8244: ZZstarttest9
18842:rule 8245: ZZstarttest30
18844:rule 8246: ZZstarttest32
18847:rule 8247: ZZinsert_l_1_1_ZZstring72
18849:rule 8248: ZZinsert_2ptv1
18851:rule 8249: ZZstarttest35
18854:rule 8250: ZZstarttest40
18856:rule 8251: ZZstarttest41
18858:rule 8252: ZZstarttest42
18860:rule 8253: ZZstarttest46
18862:rule 8254: ZZstarttest4
